ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x941a,CUS_0x6371,,29,#F%$D@*&8,Manager,9485.61,10,9,34,9,"Mortgage Loan, Auto Loan, Personal Loan, Payday Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Student Loan, and Mortgage Loan",55,,6,2570.66,31.42184919,NA,Yes,53.17130481,42.43801291,!@9#%8,258.3374323,Standard
0x9426,CUS_0xbfd,Charlie Zhuq,38,828-42-8328,Mechanic,48518.88,7,9,25,5,"Home Equity Loan, Student Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",20,25,11,3771.66,37.08625706,12 Years and 4 Months,Yes,117.9504525,164.3379456,Low_spent_Small_value_payments,429.035602,Poor
0x9432,CUS_0x965e,Paul Thomaschz,37_,871-95-3874,Teacher,17116.05,1,5,11,3,"Auto Loan, Payday Loan, and Personal Loan",2,8,3,947.7,33.83232598,24 Years and 8 Months,No,22.96869166,133.4215485,Low_spent_Small_value_payments,272.2435098,Good
0x943e,CUS_0x415f,Flitterl,21,563-25-4248,Manager,99384.72,4,6,10,4,"Personal Loan, Payday Loan, Not Specified, and Personal Loan",5,14,1,199.26,26.58594694,19 Years and 10 Months,No,249.3459909,90.29513582,High_spent_Medium_value_payments,733.9648733,Standard
0x944a,CUS_0x641a,Dan Kelleyk,21,647-00-7060,Engineer,59431.26,1423,5,14,0,,18,264,2,474.04,40.86554583,15 Years and 5 Months,Yes,0,46.30608222,High_spent_Large_value_payments,706.7544178,Standard
0x9456,CUS_0xc29b,Julien Ponthusy,34,608-51-9169,Lawyer,19424.31,7,5,33,7,"Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Payday Loan, and Student Loan",22,24,7,2574.63,33.76830632,1 Years and 2 Months,Yes,103.3186275,69.22043558,High_spent_Medium_value_payments,246.430187,Standard
0x9462,CUS_0xb9d,,21,030-76-7737,Mechanic,51506.55,4,6,14,4,"Home Equity Loan, Auto Loan, Personal Loan, and Personal Loan",18,,4,2681.39,39.03618978,8 Years and 3 Months,Yes,160.9924108,271.8759041,!@9#%8,242.2529352,Standard
0x946e,CUS_0x6d9f,Wanfeng Zhoud,25,369-28-8057,Media_Manager,15658.16_,10,8,21,6,"Payday Loan, Auto Loan, Student Loan, Payday Loan, Personal Loan, and Credit-Builder Loan",26,16,6,2538.06,29.97703053,11 Years and 3 Months,Yes,53.03590524,68.28220328,High_spent_Small_value_payments,248.5665581,Poor
0x947a,CUS_0xb04b,Chuckp,39,807-44-4970,Manager,170391.52,3,3,4,0,,8,7,1,307.02,38.83975627,30 Years and 1 Months,NM,0,214.4448389,High_spent_Large_value_payments,1435.184494,Standard
0x9486,CUS_0x5a95,Claral,31,476-07-5355,Accountant,34188.81,0,4,5,1,Home Equity Loan,13,,0,1076.67,27.47026443,NA,No,25.17859848,153.1171298,High_spent_Small_value_payments,353.6110217,Good
0x9492,CUS_0x1fd1,,31,005-25-5327,Writer,33494.36,9,9,28,8,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Student Loan, and Payday Loan",55,25,9,3304.83,30.17077542,8 Years and 11 Months,NM,197.2555331,235.1836684,Low_spent_Small_value_payments,125.2804653,Poor
0x949e,CUS_0x7398,James B.l,15,981-68-0892,Entrepreneur,43213.44,7,7,17,8,"Auto Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",25,28,9,4525.41,25.2428732,NA,Yes,162.9720423,249.8998435,High_spent_Small_value_payments,229.8401142,Poor
0x94aa,CUS_0x96ad,Sara Webbj,27,345-00-0295,Engineer,15755.455,8,4,9,0_,,17,18,3,149.94,36.81472136,NA,Yes,0,54.99525152,Low_spent_Small_value_payments,395.6002068,Standard
0x94b6,CUS_0x1e72,Jonathan Stempelb,35,895-93-2668,Architect,26670.7,5,4,5,3,"Debt Consolidation Loan, Payday Loan, and Payday Loan",6,13,5,502.35,38.35279443,11 Years and 2 Months,NM,38.9895816,77.60208881,High_spent_Small_value_payments,343.0641629,Standard
0x94c2,CUS_0x8e35,Xiaowenm,30,310-24-3292,Engineer,51093.9,9,5,26,4,"Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",30,24,6,1997.75,28.27306929,5 Years and 10 Months,Yes,92.85831859,92.4910151,High_spent_Medium_value_payments,499.4331663,Poor
0x94ce,CUS_0xbfe8,,14,629-08-5018,Entrepreneur,15007.61,6,6,27,4,"Credit-Builder Loan, Mortgage Loan, Auto Loan, and Home Equity Loan",25,18,8,2530.81,33.77390986,15 Years and 9 Months,Yes,49.65825698,,Low_spent_Small_value_payments,223.911857,Poor
0x94da,CUS_0xc727,Lionel Laurentl,37,559-56-3897,Media_Manager,91686.69,3,3,3,2,"Student Loan, and Mortgage Loan",18,,1058,579.04,28.29595133,NA,No,83.09116326,147.3982367,High_spent_Small_value_payments,813.76635,Poor
0x94e6,CUS_0xc38d,,50,693-25-9938,Doctor,21196.23,5,6,11,4,"Not Specified, Credit-Builder Loan, Student Loan, and Home Equity Loan",17,19,4,1383.67,24.79920877,15 Years and 7 Months,Yes,61.54129633,149.1815465,Low_spent_Large_value_payments,257.6124072,Standard
0x94f2,CUS_0x46bf,Denisk,40,155-04-1050,Scientist,18344.75,7,7,31,6,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Auto Loan, and Mortgage Loan",55,18,10,2042.28,38.42189727,15 Years and 5 Months,Yes,76.55205263,110.092179,Low_spent_Large_value_payments,265.2286851,Poor
0x94fe,CUS_0x766b,Jasonf,54,#F%$D@*&8,Manager,84094.1,0,2,3,3,"Student Loan, Personal Loan, and Debt Consolidation Loan",-4,12,4,554.82,42.24583939,22 Years and 10 Months,No,185.232478,305.801885,Low_spent_Small_value_payments,486.4498036,Good
0x950a,CUS_0x52bf,Diane Bartzn,46,331-26-0350,Manager,147334.32,5,1,7,0,,0,9,4,1133.25,43.00777283,24 Years and 8 Months,No,0,398.1888451,!@9#%8,1074.197155,Good
0x9516,CUS_0xc24c,Natsukoe,-500,242-49-5854,Engineer,56850.32,3,6,5,4,"Auto Loan, Auto Loan, Student Loan, and Personal Loan",27,9,366,201.22,28.15280675,9 Years and 3 Months,Yes,135.2489551,172.2850994,Low_spent_Large_value_payments,437.8186122,Standard
0x9522,CUS_0x9a7,Samueli,53,818-94-9241,Engineer,116941.71,0,7,6,0,,7,4,2,721.24,40.65267667,19 Years and 5 Months,No,0,762.1382609,Low_spent_Medium_value_payments,479.2759891,Standard
0x952e,CUS_0x67c7,Wachtelx,17,220-80-3397,Mechanic,41644.48,6,7,22,8,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",47,19,7,3191.7,29.26038401,8 Years and 4 Months,Yes,188.1393658,391.9056687,Low_spent_Small_value_payments,56.39229886,Poor
0x953a,CUS_0xb56c,Nadia Damounii,19,106-83-0154,Accountant,60801.28,3,7,2,2_,"Personal Loan, and Student Loan",10,11,3,1272.77,40.1644355,NA,No,89.583483,54.0992359,High_spent_Medium_value_payments,592.1946144,Good
0x9546,CUS_0x424,Schnurry,22,180-42-9738,Architect,30758.43,4,5,8,1,Credit-Builder Loan,16,13,6,471.15,31.94862773,29 Years and 11 Months,Yes,24.40311987,297.2820284,Low_spent_Small_value_payments,250.5351017,Standard
0x9552,CUS_0x5d77,Blenkinsopw,15,305-67-0878,Mechanic,66886.28,6,9,17,4,"Credit-Builder Loan, Payday Loan, Payday Loan, and Payday Loan",53,19,10,2661.64,35.90210016,16 Years and 1 Months,Yes,209.0332597,261.4591446,!@9#%8,371.8932624,Poor
0x955e,CUS_0xc6fa,Leongn,26,600-70-6095,Entrepreneur,29648.86,3,5,15,3,"Auto Loan, Home Equity Loan, and Not Specified",5,23,6,614.03,33.73210619,29 Years and 4 Months,Yes,53.22205724,54.60844621,High_spent_Small_value_payments,403.8433299,Standard
0x956a,CUS_0x1feb,,46,098-21-5869,Engineer,31254.23,0,6,4,4,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",12,2,1,783.52,38.36264193,29 Years and 7 Months,No,74.50361698,209.5703395,Low_spent_Large_value_payments,252.4779602,Good
0x9576,CUS_0x9e41,Wanfengh,23,039-89-0333,_______,18417.19,1148,10,27,5,"Debt Consolidation Loan, Auto Loan, Personal Loan, Student Loan, and Auto Loan",50,16,12,4682.62,40.31950735,NA,Yes,53.69033545,135.9391675,Low_spent_Large_value_payments,255.8470804,Standard
0x9582,CUS_0xc52a,da Costab,45_,601-99-6960,Writer,35032.66,10,6,33,7,"Credit-Builder Loan, Student Loan, Personal Loan, Mortgage Loan, Payday Loan, Payday Loan, and Student Loan",48,16,10,1789,29.0111142,10 Years and 10 Months,Yes,150.5000973,173.4955815,High_spent_Small_value_payments,221.3431545,Poor
0x958e,CUS_0x8b3e,John McCrankd,24,266-96-2968,Doctor,32835.4_,2,6,2,1,Payday Loan,13,10,2,866.86,27.29767233,26 Years and 5 Months,No,14.03481796,78.99216681,Low_spent_Large_value_payments,446.0013486,Standard
0x959a,CUS_0x4409,Elzio Barreton,16,024-84-1689,Writer,82899.52,6,5,29,9,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",62,23_,12,2550.26,24.99054935,NA,Yes,575.2949267,92.25335433,High_spent_Medium_value_payments,289.3810523,Standard
0x95a6,CUS_0x6ee1,Deepa Seetharamana,49,119-35-9497,Entrepreneur,133868.52,5,4,8,3,"Mortgage Loan, Not Specified, and Personal Loan",11,0,0,528.47,40.70100026,NA,No,328.3347072,261.1362618,High_spent_Large_value_payments,750.600031,Poor
0x95b2,CUS_0x2ce8,Steven C.r,30,598-78-9078,Manager,28706.94,4,4,12,0,,30,12,1,780.11,27.62625071,16 Years and 2 Months,No,0,315.7168002,!@9#%8,221.6076998,Standard
0x95be,CUS_0x64a4,Oliver Hirtj,8249,907-98-0707,Developer,35372.36,8,5,25,9,"Home Equity Loan, Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, and Payday Loan",15,24,6,3850.97,31.67317421,7 Years and 1 Months,Yes,173.2419659,80.80639265,High_spent_Small_value_payments,292.5213081,Standard
0x95ca,CUS_0x4881,Andreak,37,803-60-0204,Media_Manager,37263.45,3,3,7,0,,7,6,2,1238.06_,41.5184105,30 Years and 8 Months,No,0,,High_spent_Large_value_payments,493.039362,Standard
0x95d6,CUS_0x4527,laisej,30,210-47-9099,Entrepreneur,32426.78,6,5,2,2,"Payday Loan, and Debt Consolidation Loan",29,13,1,1080.61,29.41659683,21 Years and 11 Months,No,32.36628526,354.5523649,Low_spent_Small_value_payments,203.0045165,Good
0x95e2,CUS_0x6240,Rick Rothackerm,30,439-23-4642,Journalist,33439.39,8,6,6,4,"Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",6,12,3,372.17,28.53336095,15 Years and 3 Months,Yes,58.60518842,71.45830382,High_spent_Small_value_payments,419.2980911,Standard
0x95ee,CUS_0xb9f9,arbaraj,29,155-23-5479,Writer,54231.16,6,3,18,4,"Payday Loan, Student Loan, Home Equity Loan, and Mortgage Loan",16,17_,8,1293.76,36.17058785,14 Years and 10 Months,Yes,129.7066303,59.61945251,High_spent_Medium_value_payments,533.4002505,Standard
0x95fa,CUS_0xbd09,Wakij,24,152-86-8116,Doctor,42122.28,2,6,5,2,"Payday Loan, and Not Specified",1,3,4,775.54,25.15202343,19 Years and 1 Months,No,61.36280292,430.4446989,Low_spent_Small_value_payments,119.3114982,Standard
0x9606,CUS_0x2f11,Poornimat,46,148-19-8466,Writer,28022.9,5,7,5,-100,Debt Consolidation Loan,9,13,4,385.54,34.38336804,20 Years and 1 Months,NM,11.74467148,88.08576135,Low_spent_Medium_value_payments,389.9937338,Standard
0x9612,CUS_0x9bc8,Michelle Conlinu,39,676-02-7685,Musician,44812.78,3,6,12,0,,12,15,0,628.32,27.05385793,30 Years and 7 Months,No,0,97.03108096,High_spent_Medium_value_payments,530.0087524,Poor
0x961e,CUS_0x1621,Nickr,41,470-60-1304,_______,18329.93,7,6,6,6,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",22,11,5,161.04,32.72176255,19 Years and 4 Months,Yes,51.96709426,30.3864854,High_spent_Large_value_payments,288.895837,Standard
0x962a,CUS_0x33e0,,25,655-15-0889,Entrepreneur,12427.74,6,6,11,4,"Payday Loan, Debt Consolidation Loan, Student Loan, and Auto Loan",20,11,0,223.93,31.66621858,NA,No,33.80826908,85.75591169,Low_spent_Small_value_payments,247.2003192,Poor
0x9636,CUS_0x376f,Chris Buckleyp,39,623-90-3707,Doctor,60575.7,4,7,15,3,"Home Equity Loan, Personal Loan, and Credit-Builder Loan",21,18,4,832.55,30.09599743,29 Years and 8 Months,NM,135.037723,282.3537088,Low_spent_Medium_value_payments,342.1060682,Standard
0x9642,CUS_0x87e2,Vlastelicaj,43,792-15-1105,Teacher,62359.82,4,5,11,1,Personal Loan,14,9,3,250.56,36.32471738,23 Years and 9 Months,Yes,29.76576296,622.8510329,Low_spent_Small_value_payments,149.4483708,Standard
0x964e,CUS_0x2e50,Goldsteine,37,363-62-6314,Journalist,9987.295,8,5,23,7,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Debt Consolidation Loan, and Personal Loan",22,22,12,2943.52,26.83580781,3 Years and 4 Months,Yes,47.26374474,38.4405278,Low_spent_Medium_value_payments,252.1231858,Poor
0x965a,CUS_0xb9cd,rar,19,521-86-5620,Mechanic,33146.84,6,4,11,1,Student Loan,26,14,1,168.46,25.30327059,31 Years and 1 Months,Yes,19.92112515,__10000__,Low_spent_Large_value_payments,323.7121803,Standard
0x9666,CUS_0x51e3,,46,603-82-8438,_______,98803.47,0,3,3,2,"Not Specified, and Debt Consolidation Loan",15,6,2,766.77,39.48633906,30 Years and 8 Months,No,120.1736897,566.1611005,Low_spent_Large_value_payments,393.6274598,Poor
0x9672,CUS_0x2e79,Cruisek,30,670-14-6375,Engineer,35059.2,8,6,25,9_,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Personal Loan, Auto Loan, and Not Specified",29,19,8,2834.16,25.94792255,NA,Yes,200.3861549,18.32444876,High_spent_Large_value_payments,286.6493963,Standard
0x967e,CUS_0xc2ea,Sw,36,665-75-2844,_______,14392.84,10,7,27,5,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",39,14,7,1534.7,24.3285935,17 Years and 3 Months,Yes,55.62030247,58.26980004,Low_spent_Small_value_payments,278.8502308,Standard
0x968a,CUS_0x763c,Andrew Calluse,54,028-40-4770,Accountant,12924.77,5,7,5,2,"Personal Loan, and Personal Loan",17,17,2,149.02,27.42040751,32 Years and 7 Months,Yes,11.51526285,,Low_spent_Medium_value_payments,288.0235102,Standard
0x9696,CUS_0x59c7,,28,650-76-1704,Mechanic,33036.44,4,3,17,6,"Payday Loan, Mortgage Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Home Equity Loan",27,16_,5,1377.16,31.20091294,6 Years and 3 Months,Yes,143.1403448,128.5513356,!@9#%8,276.4119862,Standard
0x96a2,CUS_0x387d,,32,761-53-5627,_______,102279.18,7,5,9,5,"Payday Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Mortgage Loan",23,17,6,959.34,28.95678026,8 Years and 4 Months,Yes,339.675527,84.14687632,High_spent_Large_value_payments,695.3040967,Standard
0x96ae,CUS_0xd35,,43,168-20-8848,Engineer,37227.24,8,7,28,2,"Mortgage Loan, and Auto Loan",46,,12,1309.53,37.22472003,16 Years and 10 Months,Yes,47.42556537,45.41427688,High_spent_Medium_value_payments,457.7871577,Poor
0x96ba,CUS_0x7c66,Herbst-Baylisss,15,046-49-7407,Writer,8507.27,7,6,17,8,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Payday Loan",26,22,6,1409.04,34.96641123,NA,Yes,42.84444051,21.00351072,Low_spent_Medium_value_payments,294.1459654,Poor
0x96c6,CUS_0x878c,Caroliner,40,479-15-5308,Journalist,70847.52,8,9,20,7_,"Not Specified, Credit-Builder Loan, Student Loan, Not Specified, Payday Loan, Auto Loan, and Payday Loan",41,23,12,4143.68,27.46322041,0 Years and 9 Months,Yes,227.1887665,501.1812665,Low_spent_Small_value_payments,125.4259669,Standard
0x96d2,CUS_0x8261,Francescak,48,946-68-5714,Engineer,18894.02,0,3,7,2,"Personal Loan, and Not Specified",5,3,3,501.22,26.1776838,23 Years and 5 Months,No,29.57994369,100.9856327,Low_spent_Medium_value_payments,301.8845903,Good
0x96de,CUS_0x4eb6,Leahi,45,#F%$D@*&8,Media_Manager,134563.36,6,7,10,4,"Student Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,18,5,402.25,38.21343556,17 Years and 2 Months,Yes,81902,75.22126674,High_spent_Large_value_payments,923.8085258,Standard
0x96ea,CUS_0x9c05,Dena Aubinv,36,934-83-2341,Doctor,7453.305_,6,10,22,9,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Credit-Builder Loan",34,19,7,2718.93,22.9890833,NA,Yes,40.43972301,55.79018218,Low_spent_Small_value_payments,276.5809698,Poor
0x96f6,CUS_0x7ffd,Kareno,36,605-23-4684,Media_Manager,42247.17,9,8,20,9,"Mortgage Loan, Personal Loan, Student Loan, Student Loan, Not Specified, Home Equity Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",30,19,6,2725.05,39.38436918,7 Years and 4 Months,Yes,255.7877531,45.71500233,High_spent_Medium_value_payments,298.6569946,Poor
0x9702,CUS_0xc6f2,Wanfengp,21,359-07-9611,Engineer,103515.51,1,3,5,4,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",6,,1,60.25,37.63643015,28 Years and 11 Months,No,211.6298822,122.2981005,High_spent_Large_value_payments,739.5012673,Standard
0x970e,CUS_0xb153,,41,417-39-7961,Lawyer,51340.92,7,7,14,7,"Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, Not Specified, Payday Loan, and Payday Loan",16,16,4,2097.55,29.06572702,5 Years and 4 Months,Yes,289.2410451,__10000__,High_spent_Small_value_payments,108.4301892,Poor
0x971a,CUS_0x1986,Kaori Kanekot,52_,136-39-0495,Teacher,17707.46,6,6,5,0,,23,17,3,1425.54,27.36804702,26 Years and 4 Months,Yes,0,106.6244441,Low_spent_Small_value_payments,327.4377226,Standard
0x9726,CUS_0x6d41,Pedro Nicolacif,45,794-86-1129,Journalist,22006.43,8,3,19,0,,6,17,4,1269.66_,27.7805125,21 Years and 8 Months,Yes,0,62.97988174,High_spent_Medium_value_payments,352.6070349,Standard
0x9732,CUS_0xb82b,Jason Langeq,30,022-92-7129,Scientist,74023.53,4,6,8,0,,30,15,4,436.51,34.76903449,9 Years and 5 Months,Yes,0,208.7991227,High_spent_Medium_value_payments,674.7636273,Standard
0x973e,CUS_0x5bf,Skariachanj,4163,712-86-4030,Scientist,9846.615,8,5,19,8,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Student Loan, and Home Equity Loan",26,17,12,4121.85,28.8163672,6 Years and 3 Months,Yes,33.1955523,,Low_spent_Large_value_payments,296.1579165,Poor
0x974a,CUS_0xae82,,49,129-82-2093,Architect,31080.36,8,4,6,1,Personal Loan,27,13,0,512.07,27.98729213,31 Years and 11 Months,No,19.65614005,68.75257123,High_spent_Small_value_payments,410.9942887,Standard
0x9756,CUS_0xa530,Paula,36_,528-62-6036,Teacher,19078.52,9,5,34,6,"Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",57,23,9,2982.66,30.51177156,10 Years and 1 Months,NM,83.35605779,84.06878659,Low_spent_Medium_value_payments,282.3628223,Standard
0x9762,CUS_0xa7b7,Cruzu,40,052-14-7505,Teacher,83789.22,7,5,2,2,"Home Equity Loan, and Not Specified",3,14,3,1185.23,32.49064652,31 Years and 1 Months,No,98.48607056,579.9475496,Low_spent_Medium_value_payments,306.7098799,Good
0x976e,CUS_0x9673,Alexeiz,24,713-38-9516,Architect,108702.09,3,4,12,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",9,6,1,364.81,31.57156872,26 Years and 1 Months,No,313.7135654,639.1916509,Low_spent_Medium_value_payments,217.1455337,Standard
0x977a,CUS_0x4be2,Christinaj,43,431-73-9913,Manager,7201.505_,6,5,29,5,"Credit-Builder Loan, Student Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",17,,11,2452.08,37.49652728,13 Years and 3 Months,Yes,24.90026851,,Low_spent_Small_value_payments,295.9638167,Poor
0x9786,CUS_0x85b9,Freilichn,44,#F%$D@*&8,Journalist,135445.2,5,4,17,-100,"Payday Loan, Not Specified, and Payday Loan",22,18,4,654.81,40.07483814,6 Years and 10 Months,Yes,222.9189043,903.4631429,Low_spent_Medium_value_payments,295.1279528,Standard
0x9792,CUS_0x7c6d,Francescay,24,889-77-4172,Accountant,39139.35,4,4,4,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Personal Loan",22,8,0,1258.77,38.3862564,16 Years and 1 Months,No,122.6212995,213.4899076,Low_spent_Medium_value_payments,285.3500429,Poor
0x979e,CUS_0xbda6,Jonesb,28,619-50-3543,Musician,68552.32,7,8,31,7,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",43,18,10,4274.09,33.71607865,2 Years and 11 Months,Yes,207.7102583,309.2545848,High_spent_Small_value_payments,304.9044902,Standard
0x97aa,CUS_0x1768,ra Alpert,5123,738-21-7582,Writer,112080.48,2,4,7,2,"Debt Consolidation Loan, and Payday Loan",4,10,3,1360.45,38.69702857,NA,No,105.3645556,320.5095341,!@9#%8,745.2299103,Standard
0x97b6,CUS_0x5198,Noonanz,35,805-09-7081,Doctor,14526.58,5,7,31,7,"Payday Loan, Student Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",11,19,7,2447.81,29.95849635,17 Years and 1 Months,Yes,83.96047516,__10000__,Low_spent_Medium_value_payments,247.4979017,Poor
0x97c2,CUS_0x9357,Saphiri,28,600-08-5694,Musician,36780.03,5,6,5,2,"Auto Loan, and Personal Loan",9,4,2,195.07,34.74107483,32 Years and 7 Months,No,61.19963022,199.9021228,Low_spent_Medium_value_payments,335.798497,Standard
0x97ce,CUS_0x580e,McAllistere,47,357-06-5725,Manager,97174.44,4,3,14,4,"Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",30,11,0,137.68,33.99471786,23 Years and 9 Months,Yes,184.7522282,246.3839165,High_spent_Medium_value_payments,620.4508553,Standard
0x97da,CUS_0x7a15,Taros,19,744-57-1972,Developer,62877.88,8,8,18,5,"Student Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, and Student Loan",47,19,12,4792.62,36.02413612,5 Years and 1 Months,Yes,169.5140972,511.9200718,Low_spent_Large_value_payments,137.1481643,Standard
