Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
9TV4LROA,임선이,FEMALE,42.0,151.0,53.0,,46.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 12:12:34.688000,Recurring,facebook
YU0K030G,허슬아,FEMALE,29.0,158.0,61.2,,56.916000000000004,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 08:36:28.664000,Recurring,facebook
NJL5XXYZ,권지애,FEMALE,29.0,164.0,75.0,,60.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-30 18:30:50.632000,Recurring,facebook
HT6UK4VH,황세희,FEMALE,26.0,160.0,54.5,,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-30 18:42:42.168000,Recurring,facebook
N2H7YZL4,안슬비,FEMALE,27.0,161.0,65.0,63.0,60.45,눔 체중감량 프로그램,cancelled,112500,2017-04-25 05:41:21.904000,Recurring,others
VM8KUWLO,장세은,FEMALE,44.0,156.0,65.3,63.7,60.45,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-03 23:46:35.248000,Recurring,facebook
HEQIUBZY,고소희,FEMALE,46.0,163.0,59.0,59.5,54.87,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-11 10:20:48.096000,Recurring,facebook
GVQ0YO0E,신서율,FEMALE,28.0,152.0,50.1,48.8,42.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-25 10:19:11.064000,Recurring,others
HLT5LBNT,김지효,FEMALE,35.0,163.0,61.0,,52.0,눔 체중감량 프로그램,completed,44780,2017-05-06 22:00:05.224000,Recurring,facebook
X9UNPLOS,최슬미,FEMALE,26.0,162.0,76.0,,55.0,눔 체중감량 프로그램,completed,112500,2017-05-09 10:06:38.712000,Recurring,direct
JMNADKI7,임동율,MALE,32.0,169.0,130.0,84.0,78.12,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-19 16:29:29.856000,Recurring,email
HHC5866P,윤서아,FEMALE,28.0,157.0,55.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 08:55:32.808000,Recurring,facebook
LIE8J264,백설영,FEMALE,19.0,166.0,80.0,67.0,67.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-02 22:41:53.808000,Recurring,facebook
O1BCQ2PQ,최솔미,FEMALE,23.0,171.0,96.0,,89.28,눔 체중감량 프로그램,cancelled,44780,2017-04-25 16:42:40.840000,Recurring,facebook
68NU516R,송선정,FEMALE,23.0,165.0,60.0,58.9,50.0,눔 체중감량 프로그램,cancelled,112500,2017-04-02 22:46:06.776000,Recurring,facebook
RFJJTME4,정선정,FEMALE,20.0,159.0,49.0,,43.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-25 03:28:09.112000,Recurring,facebook
NQYJ2ENC,손세민,FEMALE,20.0,163.0,64.0,,59.52,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-15 21:40:47.960000,Recurring,facebook
HKHOSTBM,이지효,FEMALE,23.0,170.0,80.5,74.3,74.86499786,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-14 11:01:39.768000,Recurring,facebook
L88YF8N0,황승희,FEMALE,28.0,163.0,55.3,52.7,51.428999999999995,눔 체중감량 프로그램,completed,112500,2017-05-03 02:00:28.056000,Recurring,google
KM0UXH0X,강서혜,FEMALE,32.0,164.0,56.0,,51.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-23 07:58:15.768000,Recurring,naver
4WT07R4F,조서영,FEMALE,27.0,159.0,62.0,,57.66,눔 체중감량 프로그램,completed,112500,2017-04-19 00:58:44.384000,Recurring,facebook
8OWGHDXZ,장솔빈,FEMALE,43.0,162.0,81.5,81.5,75.0,눔 체중감량 프로그램,completed,112500,2017-03-30 17:45:57.808000,Recurring,email
NO9U0Q65,오서주,FEMALE,32.0,172.0,58.3,57.6,54.218999999999994,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 08:17:42.008000,Recurring,facebook
8YXM5TRA,한설윤,FEMALE,21.0,160.0,65.0,65.0,60.45,눔 체중감량 프로그램,cancelled,112500,2017-05-22 17:14:21.176000,Recurring,facebook
A1O018WO,신설연,FEMALE,31.0,175.0,68.0,66.8,63.24000168,눔 체중감량 프로그램,refunded,112500,2017-04-27 10:17:24.760000,Recurring,facebook
3AHDAW38,백슬은,,,,,,,눔 체중감량 프로그램,completed,112500,2017-05-08 02:28:30.864000,Recurring,facebook
0BNP5KE0,안성빈,FEMALE,32.0,150.0,53.8,50.7,49.0,눔 체중감량 프로그램,cancelled,112500,2017-04-12 06:14:23.000000,Recurring,facebook
XXY43PO9,조지선,FEMALE,26.0,164.0,88.8,,82.58400726,눔 체중감량 프로그램,completed,112500,2017-05-22 13:01:10.976000,Recurring,facebook
24VNU6OZ,고승은,FEMALE,26.0,160.0,95.0,93.0,50.0,눔 체중감량 프로그램,cancelled,112500,2017-04-14 16:59:39.640000,Recurring,facebook
MT57VOL7,황슬미,FEMALE,21.0,163.0,61.9,61.1,57.567,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 10:28:05.208000,Recurring,facebook
EX5868X1,안소원,FEMALE,48.0,165.0,54.5,53.5,53.0,눔 체중감량 프로그램,completed,112500,2017-03-23 11:47:01.944000,Recurring,facebook
E0ESZJ3V,정슬미,FEMALE,48.0,165.0,75.0,73.6,70.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 13:48:22.816000,Recurring,google
KVR9J204,배서연,FEMALE,20.0,154.0,77.8,,57.8,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 20:14:52.776000,Recurring,facebook
J8WOK4OF,김슬지,FEMALE,32.0,154.0,50.5,49.7,46.0,눔 체중감량 프로그램,refunded,112500,2017-05-04 14:20:05.128000,Recurring,google
2RBVOWAQ,장우진,MALE,32.0,180.0,117.0,116.9,80.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-22 11:20:07.424000,Recurring,others
L9D200XQ,조승혜,FEMALE,26.0,163.0,58.0,,52.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-02 10:26:51.096000,Recurring,google
KSNL7ABX,서슬희,FEMALE,26.0,162.0,83.0,81.6,59.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-21 09:33:25.712000,Recurring,facebook
QEHIUSIM,윤슬민,FEMALE,47.0,162.0,69.4,67.1,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-28 09:05:30.720000,Recurring,facebook
XMNBQ6OK,황슬미,FEMALE,26.0,165.0,94.0,78.4,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-02 00:57:20.688000,Recurring,facebook
9OHC6DB8,신슬영,FEMALE,30.0,162.0,94.0,,87.41999817,눔 체중감량 프로그램,cancelled,112500,2017-05-08 02:34:57.608000,Recurring,facebook
EWKT0SN0,백수이,FEMALE,30.0,163.0,71.6,71.6,66.58800000000001,눔 체중감량 프로그램,refunded,112500,2017-03-19 22:10:06.896000,Recurring,facebook
PBR88YP4,정승하,FEMALE,32.0,162.0,69.0,64.5,51.0,눔 체중감량 프로그램,completed,112500,2017-05-11 09:13:33.072000,Recurring,facebook
468SZTGV,유슬지,FEMALE,31.0,160.0,57.0,57.0,53.01000214,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-28 16:03:40.168000,Recurring,naver
U791RLYB,조수진,FEMALE,27.0,160.0,60.0,,55.8,눔 체중감량 프로그램,cancelled,112500,2017-05-01 21:39:27.424000,Recurring,naver
YAOL5SXM,오서안,FEMALE,43.0,168.0,73.0,,58.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-28 01:46:23.752000,Recurring,others
W27MQH17,조재현,MALE,23.0,177.0,77.0,76.5,68.0,눔 체중감량 프로그램 (천원 체험),completed,132000,2017-08-27 11:09:18.272000,Recurring,facebook
M005IRNE,장설빈,FEMALE,24.0,160.0,62.9,62.5,52.00000191,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-15 22:10:09.152000,Recurring,facebook
MF9B20ZG,홍슬은,FEMALE,27.0,158.0,60.0,,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-16 22:55:05.632000,Recurring,facebook
Y3MHC8JF,이설영,FEMALE,26.0,160.0,64.0,63.0,59.985,눔 체중감량 프로그램,completed,112500,2017-05-12 14:53:26.752000,Recurring,facebook
QNXN1CME,양솔비,FEMALE,21.0,164.0,63.0,,58.59000015,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 13:39:07.368000,Recurring,facebook
5N6EMB96,장성아,,,,,,,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-29 08:10:51.656000,Recurring,others
DZ4NUTMW,오소희,FEMALE,35.0,150.0,66.0,63.8,45.0,눔 체중감량 프로그램,completed,112500,2017-05-03 19:17:10.248000,Recurring,facebook
FU5WN20Z,손초현,FEMALE,25.0,162.0,54.0,52.7,47.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-23 10:38:02.304000,Recurring,facebook
P88U2AJJ,한솔아,FEMALE,22.0,160.0,60.4,60.1,56.14400101,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-24 22:01:55.048000,Recurring,facebook
X6L5IR5X,고슬희,FEMALE,30.0,160.0,67.0,,52.0,눔 체중감량 프로그램,cancelled,112500,2017-05-03 22:07:19.784000,Recurring,naver
HLQKQD72,정지빈,FEMALE,27.0,160.0,54.0,54.0,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-08 23:48:09.712000,Recurring,google
XMYUDIYC,유채하,FEMALE,35.0,158.0,70.1,72.7,65.19300079,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-26 18:18:56.816000,Recurring,naver
WPCGEMA4,손이수,MALE,37.0,190.0,110.0,105.0,80.0,눔 체중감량 프로그램,completed,112500,2017-04-10 22:53:50.104000,Recurring,facebook
PXQ8CRFH,손슬영,FEMALE,24.0,164.0,69.0,,54.0,눔 체중감량 프로그램,cancelled,44780,2017-04-18 13:39:32.920000,Recurring,facebook
ZGV18YBS,고장현,MALE,25.0,180.0,98.0,,91.13999939,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-05 23:46:05.752000,Recurring,facebook
FJDYL7GG,서지혜,FEMALE,26.0,164.0,61.5,57.8,50.5,눔 체중감량 프로그램,cancelled,112500,2017-03-17 16:07:50.064000,Recurring,facebook
KZZLU6B2,홍세희,FEMALE,22.0,158.0,52.5,52.0,48.825,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-05 01:32:12.095999,Recurring,facebook
QBI7ONN4,장지애,FEMALE,34.0,153.0,68.5,,63.705,눔 체중감량 프로그램,cancelled,112500,2017-05-14 19:50:42.600000,Recurring,direct
AWR1DPGJ,김서우,FEMALE,44.0,156.0,65.3,63.7,60.45,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-03 23:31:22.248000,Recurring,facebook
0FZ5MFS0,박지애,FEMALE,30.0,158.0,56.0,56.0,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 12:41:36.800000,Recurring,facebook
PYT9Q8WF,정승혁,MALE,24.0,178.0,84.0,82.6,74.0,눔 체중감량 프로그램,completed,112500,2017-05-15 09:05:08.008000,Recurring,facebook
FYZSME0J,배승이,FEMALE,24.0,158.0,59.3,,50.3,눔 체중감량 프로그램,completed,112500,2017-05-08 12:37:35.024000,Recurring,others
2B6FZDH2,한소빈,FEMALE,20.0,161.0,61.0,,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 00:25:54.056000,Recurring,facebook
L5PCLMWC,김승예,FEMALE,30.0,155.0,53.5,52.0,46.0,눔 체중감량 프로그램,cancelled,112500,2017-03-30 13:29:18.352000,Recurring,facebook
G5X23L5T,송슬윤,FEMALE,21.0,158.0,55.0,,40.0,눔 체중감량 프로그램,completed,112500,2017-04-18 19:43:50.352000,Recurring,others
SMIZ5PSA,권슬은,FEMALE,48.0,165.0,87.2,85.6,64.99999619,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-05 22:17:30.912000,Recurring,google
HQP2BV5Q,안지선,FEMALE,20.0,163.0,82.0,83.0,49.0,눔 체중감량 프로그램,refunded,112500,2017-03-21 22:01:14.368000,Recurring,facebook
N23JXPH3,문지아,FEMALE,21.0,157.0,50.0,51.0,46.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-01 09:02:28.904000,Recurring,facebook
19MQ5FK7,서소빈,FEMALE,23.0,161.0,63.0,61.6,58.59,눔 체중감량 프로그램,completed,112500,2017-03-16 22:46:57.808000,Recurring,facebook
7CF42EIC,백태은,MALE,27.0,172.0,75.0,75.0,65.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-16 15:30:09.048000,Recurring,facebook
EQG9OTVO,유성희,FEMALE,27.0,169.0,89.5,87.5,59.5,눔 체중감량 프로그램,cancelled,112500,2017-04-10 11:37:54.968000,Recurring,facebook
F7WV4C69,유승연,FEMALE,37.0,169.0,100.0,,93.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-29 17:40:08.704000,Recurring,facebook
52MF2WRQ,고채윤,FEMALE,34.0,160.0,86.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-12 21:42:13.864000,Recurring,facebook
JPHFGDJE,이소영,FEMALE,33.0,163.0,56.2,,51.2,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 12:21:56.312001,Recurring,facebook
SYRLZ97X,홍솔빈,FEMALE,21.0,164.0,68.0,67.8,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-23 00:31:56.296000,Recurring,facebook
HL2FWN59,권소민,FEMALE,34.0,156.0,52.5,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 15:53:27.432000,Recurring,naver
RNY7XTQ8,문슬아,FEMALE,20.0,158.0,68.0,,60.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-26 23:46:16.192000,Recurring,facebook
8YTD4GNX,허세빈,FEMALE,22.0,162.0,57.0,53.8,53.01,눔 체중감량 프로그램,completed,112500,2017-05-14 14:15:00.816000,Recurring,facebook
L34K18UD,문시훈,MALE,52.0,168.0,72.0,,66.96,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 15:07:57.048000,Recurring,naver
9PGEC8UV,권슬비,FEMALE,20.0,164.0,57.5,58.2,53.47500229,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-02 22:00:31.688000,Recurring,facebook
FTLNWSQC,김승은,FEMALE,25.0,161.0,54.2,51.31,50.406000000000006,눔 체중감량 프로그램,cancelled,112500,2017-04-27 18:34:13.360000,Recurring,facebook
SJZ3MEDG,손성민,MALE,48.0,166.0,92.0,89.6,70.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-04 11:32:49.224000,Recurring,google
UALWH0RD,윤지민,FEMALE,30.0,164.0,83.7,82.1,63.0,눔 체중감량 프로그램,cancelled,44780,2017-03-16 17:12:07.695999,Recurring,others
XDJ60LTI,신설희,FEMALE,26.0,168.0,70.0,64.5,65.1,눔 체중감량 프로그램,completed,112500,2017-04-16 17:22:32.920000,Recurring,others
TSSAJ3FE,김수윤,FEMALE,25.0,157.0,72.0,59.7,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-31 23:38:16.640000,Recurring,facebook
K2KIRSKL,백선희,FEMALE,27.0,159.0,55.0,55.0,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-29 01:33:11.800000,Recurring,facebook
AZQPIDHZ,안세영,FEMALE,21.0,160.0,59.6,58.3,55.428000000000004,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-17 21:27:48.952000,Recurring,facebook
ZIWQ0NWB,허초은,FEMALE,22.0,166.0,55.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 17:03:09.128000,Recurring,facebook
JRVPV4O9,전시환,MALE,30.0,176.0,108.5,,100.9049988,눔 체중감량 프로그램,completed,112500,2017-05-01 19:11:23.264000,Recurring,naver
8OTEZR0F,권슬윤,,,,,,,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-30 08:34:25.048000,Recurring,facebook
D10C9MJT,조세희,FEMALE,24.0,157.0,57.0,,53.01000214,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-18 16:07:39.200000,Recurring,facebook
5M1P099M,윤채유,FEMALE,27.0,167.0,68.8,66.0,52.00000381,눔 체중감량 프로그램,cancelled,112500,2017-03-22 12:28:27.584000,Recurring,facebook
6TSHY6VE,손초연,FEMALE,26.0,161.0,62.3,61.6,55.0,눔 체중감량 프로그램,cancelled,44780,2017-04-07 14:01:35.984000,Recurring,facebook
KJB0KC0J,강성찬,MALE,26.0,172.0,80.3,,70.3,눔 체중감량 프로그램,completed,112500,2017-05-10 03:07:09.384000,Recurring,others
5ZBWBHJ1,배서빈,FEMALE,37.0,168.0,82.0,,76.26000214,눔 체중감량 프로그램,completed,112500,2017-05-08 01:14:40.312000,Recurring,facebook
J26GUCLR,문세진,FEMALE,21.0,156.0,76.0,,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 16:28:53.616000,Recurring,facebook
ZML07G7U,유수아,FEMALE,24.0,163.0,68.0,,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 15:12:37.056000,Recurring,facebook
FTC4FLAT,문서은,FEMALE,32.0,172.0,77.1,74.1,71.70300293,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-30 14:57:12.728000,Recurring,naver
03I03W8V,안지애,FEMALE,23.0,161.0,59.0,57.7,50.0,눔 체중감량 프로그램,cancelled,112500,2017-04-02 14:58:25.872000,Recurring,others
L7Y2H530,한성희,FEMALE,29.0,160.0,60.8,57.8,54.591,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 18:07:51.056000,Recurring,naver
AI05V71N,조소희,FEMALE,24.0,167.0,67.1,65.5,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-26 21:15:55.696000,Recurring,email
AK6BZ13J,홍슬영,FEMALE,28.0,158.0,57.5,,53.47500229,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-29 08:15:41.776000,Recurring,facebook
Q2UU1M6H,장선아,FEMALE,23.0,161.0,72.0,,57.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-18 19:57:21.944000,Recurring,facebook
OQW4UCFY,백소희,FEMALE,22.0,171.0,84.1,66.9,54.1,눔 체중감량 프로그램,completed,112500,2017-05-11 13:13:30.720000,Recurring,facebook
JHDD1Q42,백승윤,FEMALE,27.0,166.0,96.2,96.0,89.46599579,눔 체중감량 프로그램,cancelled,112500,2017-05-01 22:33:00.192000,Recurring,facebook
YVV5XBBQ,임슬아,FEMALE,25.0,158.0,55.0,,51.15,눔 체중감량 프로그램 (천원 체험),cancelled,132000,2017-08-25 17:51:17.840000,Recurring,facebook
B5FA1TN7,임서혜,FEMALE,17.0,151.0,48.0,43.6,44.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-24 12:27:00.720000,Recurring,facebook
LFHSJN5F,장채아,FEMALE,27.0,158.0,57.1,56.0,53.10300064,눔 체중감량 프로그램,cancelled,112500,2017-04-24 12:43:13.200000,Recurring,others
COIODZ12,신서희,FEMALE,24.0,170.0,62.0,,57.66,눔 체중감량 프로그램,cancelled,44780,2017-04-08 21:37:02.360000,Recurring,facebook
D40KXZKH,양지아,FEMALE,47.0,163.0,78.5,75.3,65.0,눔 체중감량 프로그램,cancelled,112500,2017-04-07 09:25:39.136000,Recurring,facebook
PAVWGU5I,류선아,FEMALE,25.0,156.0,51.0,49.6,47.43,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 15:25:31.336000,Recurring,facebook
QWO5WIPE,신서진,FEMALE,35.0,167.0,58.0,56.8,52.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-12 17:53:34.224000,Recurring,direct
O6YY0QB6,박세진,FEMALE,30.0,168.0,78.6,,54.0,눔 체중감량 프로그램,cancelled,112500,2017-05-10 22:41:49.672000,Recurring,facebook
3L0UDDV6,서채현,FEMALE,21.0,158.0,60.2,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-05 21:38:19.248000,Recurring,naver
6AL9RHJV,김수희,FEMALE,22.0,164.0,69.8,67.6,53.0,눔 체중감량 프로그램,completed,112500,2017-04-27 13:21:00.760000,Recurring,naver
YOE48YSQ,배소민,FEMALE,33.0,162.0,67.0,67.0,53.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-29 22:04:45.032000,Recurring,facebook
H9561UBS,양채현,FEMALE,32.0,166.0,70.0,69.4,58.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-29 14:18:47.248000,Recurring,naver
6WLX96O7,권수빈,FEMALE,29.0,164.0,59.0,,54.87,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-14 09:03:04.832000,Recurring,facebook
XW1NQX0Z,문슬희,FEMALE,20.0,167.0,65.1,65.1,61.566,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-27 13:26:14.096000,Recurring,facebook
C9SVC091,양수이,FEMALE,27.0,154.0,78.3,,53.0,눔 체중감량 프로그램,completed,112500,2017-05-02 12:11:08.920000,Recurring,others
LK7PWQUL,정지연,FEMALE,33.0,161.0,77.0,71.2,51.0,눔 체중감량 프로그램,completed,112500,2017-03-21 23:53:41.640000,Recurring,facebook
AYQ9Y2YC,배채설,FEMALE,25.0,164.0,69.5,67.4,55.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-26 13:32:58.944000,Recurring,facebook
Q1Q9ZHS4,이준상,MALE,27.0,176.0,88.0,88.0,70.0,눔 체중감량 프로그램,completed,112500,2017-04-25 17:41:01.056000,Recurring,facebook
JKN84GRO,조슬민,FEMALE,30.0,154.0,88.0,83.7,81.84000397,눔 체중감량 프로그램,completed,112500,2017-04-18 09:58:07.808000,Recurring,facebook
T8QBMA6Z,안서영,FEMALE,25.0,157.0,81.3,,50.29999924,눔 체중감량 프로그램,refunded,112500,2017-04-30 14:05:23.792000,Recurring,facebook
D9HI33P5,최세연,FEMALE,27.0,158.0,76.0,,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 14:39:20.736000,Recurring,facebook
VRXZPTOY,조지선,FEMALE,31.0,153.0,64.7,,50.0,눔 체중감량 프로그램,cancelled,112500,2017-03-21 22:11:16.936000,Recurring,facebook
MF4GHS9R,류채유,FEMALE,24.0,152.0,55.0,52.5,42.0,눔 체중감량 프로그램,completed,112500,2017-05-24 19:36:52.968000,Recurring,others
